date,19964,19973,20230,20236,20473,20601,20602,20603,20604,20606,20607,20608,20609,20611,20612,20613,20615,20616,20617,20618,20619,20620,20621,20622,20623,20624,20625,20626,20628,20629,20630,20632,20634,20635,20636,20637,20639,20640,20644,20645,20646,20650,20653,20656,20657,20658,20659,20662,20664,20667,20670,20674,20675,20676,20677,20678,20680,20684,20685,20686,20687,20688,20689,20690,20692,20693,20695,20701,20702,20703,20704,20705,20706,20707,20708,20710,20711,20712,20714,20715,20716,20717,20718,20719,20720,20721,20722,20723,20724,20725,20732,20733,20734,20735,20736,20737,20740,20741,20742,20743,20744,20745,20746,20747,20748,20750,20751,20754,20755,20757,20758,20759,20760,20762,20763,20764,20765,20769,20770,20771,20772,20773,20774,20776,20777,20778,20779,20780,20781,20782,20783,20784,20785,20787,20788,20794,20812,20814,20815,20816,20817,20818,20825,20827,20832,20833,20837,20838,20839,20841,20842,20847,20848,20850,20851,20852,20853,20854,20855,20856,20857,20860,20861,20862,20866,20868,20871,20872,20873,20874,20875,20876,20877,20878,20879,20880,20882,20886,20889,20892,20894,20895,20896,20898,20899,20901,20902,20903,20904,20905,20906,20907,20910,20912,20913,20918,20956,20967,21000,21001,21005,21009,21010,21012,21013,21014,21015,21016,21017,21025,21028,21029,21030,21031,21032,21034,21035,21036,21037,21040,21042,21043,21044,21045,21046,21047,21048,21050,21051,21052,21053,21054,21056,21057,21060,21061,21064,21071,21074,21075,21076,21077,21078,21082,21084,21085,21087,21090,21093,21094,21101,21102,21104,21105,21106,21107,21108,21111,21112,21113,21114,21117,21120,21121,21122,21126,21128,21130,21131,21132,21133,21136,21138,21140,21144,21146,21152,21153,21154,21155,21156,21157,21158,21160,21161,21162,21163,21201,21202,21203,21204,21205,21206,21207,21208,21209,21210,21211,21212,21213,21214,21215,21216,21217,21218,21219,21220,21221,21222,21223,21224,21225,21226,21227,21228,21229,21230,21231,21233,21234,21235,21236,21237,21239,21240,21241,21244,21250,21251,21252,21260,21286,21287,21307,21401,21402,21403,21405,21407,21409,21411,21412,21502,21515,21520,21521,21522,21523,21524,21528,21529,21530,21531,21532,21536,21538,21539,21540,21541,21542,21543,21545,21546,21550,21555,21557,21561,21562,21601,21602,21603,21607,21610,21612,21613,21617,21619,21620,21621,21622,21623,21625,21626,21627,21628,21629,21631,21632,21634,21635,21636,21637,21638,21639,21640,21641,21642,21643,21644,21645,21646,21647,21648,21649,21650,21651,21652,21653,21654,21655,21656,21657,21658,21659,21660,21661,21662,21663,21664,21665,21666,21667,21668,21669,21670,21671,21672,21673,21675,21676,21677,21678,21679,21700,21701,21702,21703,21704,21705,21706,21707,21708,21710,21711,21713,21714,21715,21716,21717,21718,21719,21720,21722,21723,21727,21733,21734,21737,21738,21740,21742,21744,21746,21750,21754,21755,21756,21757,21758,21760,21762,21764,21766,21767,21769,21770,21771,21773,21774,21776,21777,21778,21779,21780,21782,21783,21784,21787,21788,21790,21791,21793,21794,21795,21797,21798,21801,21802,21804,21811,21813,21814,21817,21821,21822,21824,21826,21829,21830,21835,21837,21838,21840,21841,21842,21843,21849,21850,21851,21853,21856,21861,21862,21863,21864,21865,21866,21867,21869,21871,21872,21874,21875,21890,21901,21903,21904,21906,21911,21912,21913,21914,21915,21916,21917,21918,21919,21920,21921,21930,23692,No Zip Code
2022-04-01,0,0,0,0,0,48,45,48,0,1,21,0,0,1,0,19,1,20,2,3,7,3,2,3,9,0,0,0,1,0,0,1,7,0,4,2,9,20,0,0,23,7,19,2,41,0,28,0,3,1,0,1,4,5,0,12,0,1,9,0,1,1,1,0,0,2,25,0,0,0,0,30,59,36,16,5,1,5,5,25,37,0,0,0,27,36,7,27,17,0,8,6,0,77,2,10,10,0,0,76,93,29,42,65,71,0,2,3,0,0,1,0,0,0,2,4,0,10,15,0,110,0,114,2,1,0,1,0,8,18,25,37,61,0,0,3,0,5,4,0,5,1,0,0,9,3,3,0,0,7,2,0,0,9,8,12,10,15,4,0,0,2,4,0,8,0,12,5,0,52,0,11,15,12,25,0,6,24,0,0,0,3,0,0,0,16,28,9,26,3,29,0,5,10,0,0,0,0,0,37,0,33,0,7,0,22,17,0,11,0,0,0,8,0,3,6,3,2,9,34,4,13,33,24,6,5,2,5,1,0,2,5,0,0,44,53,0,1,14,21,8,0,14,0,1,26,0,4,13,0,0,13,0,0,0,0,8,1,0,24,8,40,3,0,59,0,7,0,6,2,45,32,0,1,20,3,0,0,5,1,0,19,17,0,7,7,1,3,9,0,2,16,104,81,31,14,1,8,15,65,50,96,57,28,42,12,37,52,85,26,50,36,10,33,36,87,37,3,0,67,0,36,31,47,0,0,45,0,0,0,0,6,0,0,16,0,19,0,0,13,0,0,35,0,0,1,0,0,0,1,0,0,1,6,2,1,3,0,0,0,1,2,0,8,1,3,1,4,11,0,0,0,0,0,9,6,8,5,0,1,6,1,0,0,0,14,1,9,0,1,1,0,5,7,2,1,0,9,0,0,0,0,0,1,0,3,0,0,0,2,0,1,3,2,2,2,0,3,0,0,13,0,1,0,0,3,0,2,0,0,0,1,0,0,51,11,15,17,0,0,0,0,3,0,10,0,0,2,0,0,1,0,8,1,4,4,0,0,1,59,15,0,0,4,4,5,7,2,2,1,0,0,1,0,7,1,25,0,10,9,0,1,0,1,5,5,23,8,10,0,2,13,1,4,3,1,18,1,31,19,1,0,6,0,0,0,6,1,4,1,2,2,1,0,13,0,1,5,2,21,3,1,0,5,0,0,0,0,2,2,1,1,8,0,15,4,5,0,11,2,1,1,2,0,2,4,5,0,47,0,0,1
2022-05-01,0,0,0,0,0,55,43,39,0,0,28,0,0,0,0,28,1,15,0,0,5,0,1,3,5,0,0,0,1,0,0,0,4,0,6,4,7,14,0,3,23,1,18,0,27,0,26,1,5,0,0,2,0,2,1,11,0,1,7,0,0,0,1,0,1,0,19,0,0,0,0,20,32,26,12,2,1,3,0,29,21,0,0,0,23,41,6,12,13,0,2,3,0,46,2,6,6,0,0,62,87,22,35,44,61,0,1,1,0,0,0,0,0,0,1,1,0,6,10,0,84,0,74,0,0,3,1,0,5,23,22,31,40,0,0,4,0,5,6,0,3,0,0,0,8,4,2,0,0,7,1,0,0,4,7,6,4,5,7,0,0,0,0,0,10,0,15,7,0,36,0,12,16,13,25,0,5,12,0,0,0,1,0,0,0,18,19,7,20,8,31,0,7,2,0,0,0,0,0,22,0,26,0,12,2,16,13,0,9,0,0,1,7,0,3,2,3,1,6,30,7,9,33,20,5,4,7,11,1,0,1,5,0,3,36,38,0,0,12,14,9,0,14,0,3,21,1,4,11,0,0,5,0,0,0,0,15,1,0,14,15,35,1,0,42,0,6,0,1,0,36,31,0,0,20,9,2,0,3,4,0,19,8,2,2,5,1,9,11,0,3,8,77,69,32,11,1,6,24,50,28,59,41,23,32,9,39,27,62,18,36,31,5,26,24,64,28,9,0,46,0,35,28,38,0,0,36,0,0,0,0,4,0,0,10,0,13,1,0,7,0,0,29,0,0,1,0,0,2,1,1,0,0,7,0,0,2,0,1,0,0,1,0,8,2,3,1,1,6,0,0,2,0,0,8,7,6,9,0,0,3,1,0,0,0,12,0,3,0,2,2,0,6,9,3,1,0,9,1,3,0,0,2,0,0,3,0,0,0,2,0,0,3,1,3,3,0,3,0,0,8,0,1,0,0,1,1,0,1,0,0,0,0,0,41,7,20,6,0,0,0,0,2,2,9,0,1,7,0,0,2,0,2,0,2,0,0,0,1,44,14,0,0,1,5,0,1,1,2,0,0,0,0,0,3,5,6,1,9,1,0,1,0,0,7,10,16,5,9,0,1,2,1,3,2,1,15,1,10,12,0,1,4,1,2,0,4,0,3,0,1,2,0,1,13,0,3,3,4,4,0,1,0,2,1,1,0,0,0,4,0,1,5,0,11,5,4,0,3,1,0,1,2,0,2,0,2,0,34,0,0,0
2022-06-01,0,0,0,0,0,42,51,45,0,0,24,1,0,1,0,32,0,24,2,4,9,0,0,4,3,0,1,0,1,0,0,0,6,0,8,5,14,19,0,1,18,7,24,0,29,2,22,6,7,0,0,0,4,5,3,11,0,1,14,0,1,1,2,1,0,0,16,0,0,0,0,31,65,26,11,5,0,1,5,22,26,0,0,0,32,37,4,15,10,0,8,2,0,65,1,5,8,0,0,91,87,29,35,73,63,0,1,3,0,0,0,1,0,0,2,4,0,5,13,0,103,0,73,0,1,0,1,0,6,17,20,29,49,0,0,7,1,8,5,1,2,0,0,0,14,2,3,0,0,3,2,0,0,8,6,5,12,5,5,0,0,2,0,0,4,0,13,5,0,38,0,18,8,14,23,0,4,16,0,0,0,4,0,0,0,11,24,8,24,7,23,0,1,5,0,0,0,0,0,26,0,24,0,13,1,20,13,0,8,0,2,3,4,0,4,0,2,0,7,40,6,8,27,24,7,6,8,11,0,1,3,5,0,0,44,55,0,0,13,18,10,0,18,0,5,21,5,3,8,0,0,6,0,0,0,0,7,1,0,11,9,44,2,0,61,0,6,0,1,0,45,26,0,2,20,6,2,0,4,1,0,20,11,3,3,4,2,1,7,0,3,12,102,67,29,7,0,12,14,47,41,80,48,27,42,11,56,40,84,22,39,21,4,33,24,53,36,12,0,70,0,31,19,44,0,0,40,0,0,0,0,15,0,0,11,0,8,0,0,10,0,0,31,0,1,0,0,0,1,3,0,1,2,4,2,0,1,0,1,1,1,1,0,17,1,2,0,4,18,0,0,1,0,0,16,6,6,9,0,0,1,4,0,0,1,9,2,8,1,2,1,0,7,5,3,0,0,14,0,1,0,0,1,0,0,2,0,0,1,2,0,0,1,1,2,4,0,0,1,0,13,0,2,0,0,0,1,0,0,1,0,3,0,0,52,8,26,4,0,0,0,0,0,1,6,1,0,7,0,0,0,0,4,0,1,3,1,1,0,52,18,0,0,5,3,1,1,1,4,0,1,0,0,1,4,4,12,1,13,3,0,0,0,0,2,6,16,6,14,0,3,5,0,6,3,2,11,1,20,11,0,0,3,0,0,0,3,0,2,0,2,1,2,0,10,0,2,3,5,10,0,0,0,2,0,0,0,0,0,0,2,1,9,0,17,10,3,0,13,0,1,0,2,0,4,1,3,1,47,0,0,1
2022-07-01,0,0,0,0,0,73,50,33,0,0,11,3,0,2,1,34,0,21,0,4,10,1,4,1,7,0,0,0,0,1,0,0,9,0,5,5,11,16,0,4,28,4,20,0,42,0,12,6,1,0,0,1,1,6,1,14,0,1,10,0,0,0,2,1,0,0,29,0,0,0,0,17,50,31,12,3,1,1,8,25,23,0,0,0,26,38,5,13,16,0,11,0,0,61,3,13,7,0,0,66,62,31,39,57,63,0,2,2,0,0,0,0,0,0,3,4,0,10,17,0,102,0,83,1,1,1,1,0,7,13,17,26,54,0,0,8,0,1,8,1,3,1,0,0,4,5,0,0,0,3,0,0,0,4,5,8,10,8,6,0,0,0,1,0,12,1,12,5,0,35,0,9,12,15,24,0,4,8,0,0,0,3,0,0,0,9,18,4,18,6,30,0,10,4,0,0,0,0,0,25,0,21,0,7,0,15,19,0,4,0,1,0,8,0,3,1,3,0,12,34,8,6,13,18,4,6,8,4,0,0,5,4,0,2,41,50,0,0,16,16,14,0,15,0,5,13,1,6,5,0,0,7,0,0,0,0,10,0,0,19,13,46,3,0,52,0,5,1,2,1,51,21,0,1,18,10,2,1,4,2,0,15,21,6,6,6,3,3,8,0,1,8,87,65,20,10,0,10,31,36,51,64,51,17,35,6,41,34,69,13,32,27,7,41,26,68,29,11,0,52,0,35,24,55,0,0,24,0,0,0,0,10,0,0,14,0,15,0,0,6,0,0,25,0,2,1,0,0,0,1,0,2,1,8,0,1,1,0,2,1,0,1,0,4,1,1,1,5,9,0,0,1,1,1,14,4,6,8,0,1,5,2,0,0,0,14,2,4,0,1,0,0,6,11,2,0,0,7,0,1,0,0,1,2,0,3,0,0,0,4,0,1,0,2,3,3,0,2,0,0,8,0,0,0,0,0,1,3,0,0,0,1,0,0,40,17,24,6,0,0,0,0,2,1,7,4,0,7,0,0,1,0,4,0,5,3,0,0,1,44,15,0,0,0,3,2,3,0,6,0,0,0,1,0,1,4,12,0,12,2,2,0,1,1,3,3,20,14,7,0,4,8,2,2,2,1,15,0,17,12,2,0,3,1,1,0,2,1,2,0,3,2,0,0,8,0,2,1,6,5,0,0,0,4,2,1,0,0,1,0,0,2,7,0,13,6,2,0,6,2,2,0,0,0,2,1,3,0,35,0,0,0
2022-08-01,0,0,0,0,0,71,51,55,0,0,30,0,0,2,0,44,0,21,0,3,9,2,1,4,8,0,1,0,0,0,0,0,11,0,4,8,10,26,0,1,20,6,27,0,40,2,26,6,2,0,0,0,1,6,2,16,1,0,12,0,0,0,2,2,0,1,38,0,0,0,0,26,66,36,18,4,0,2,3,40,30,0,0,0,35,52,5,25,19,0,18,4,1,79,2,13,11,0,0,94,97,43,54,89,76,0,2,2,0,0,1,0,0,0,2,7,0,7,19,0,123,0,93,3,0,0,0,0,10,17,27,35,60,0,0,12,0,2,7,1,6,2,0,0,8,3,3,0,0,2,2,0,0,12,7,10,21,12,8,0,0,0,1,0,10,1,17,7,0,39,0,15,16,15,30,0,6,18,0,0,0,5,0,0,0,12,22,6,35,16,42,0,10,11,0,0,0,1,0,32,0,24,0,11,0,24,21,0,7,0,1,5,6,0,5,4,4,0,13,46,10,13,20,26,10,12,7,9,0,0,4,5,0,0,56,52,0,1,13,21,14,0,23,0,4,19,7,4,10,0,0,13,3,1,0,0,7,1,0,24,16,63,2,0,64,0,9,1,6,0,64,32,1,0,37,12,5,0,4,1,0,25,12,0,1,4,3,5,13,0,4,9,129,93,42,16,0,10,25,51,56,79,58,39,50,13,69,50,70,27,44,29,5,42,40,73,33,10,0,75,0,30,42,51,0,0,57,0,0,0,0,10,0,0,15,0,10,0,0,9,0,0,35,0,2,3,0,0,0,1,0,1,1,6,0,0,3,0,0,3,2,6,0,5,1,1,1,6,7,0,0,1,0,1,9,9,3,12,0,1,3,3,2,0,0,20,5,11,1,0,2,0,6,8,2,0,0,16,1,2,0,0,1,1,0,2,0,0,0,6,0,1,3,0,5,5,0,0,0,0,19,0,1,0,0,0,0,1,0,1,1,2,0,0,45,17,22,7,0,0,0,0,3,0,10,0,0,6,0,1,1,0,2,0,4,2,1,0,0,62,17,0,0,5,2,5,4,1,8,0,0,0,1,1,6,7,17,2,10,3,1,0,1,1,5,5,15,11,9,0,4,11,0,7,5,0,25,0,28,22,3,1,12,0,3,0,5,1,2,0,5,1,0,2,13,0,2,4,3,7,1,1,0,4,1,1,0,0,0,3,1,3,12,0,17,5,10,0,11,0,3,2,3,0,2,1,3,0,50,0,0,0
2022-09-01,0,0,0,0,0,70,47,62,0,0,28,0,1,1,0,36,0,26,1,4,8,1,1,3,7,0,1,0,1,0,1,0,4,0,4,6,13,23,0,3,22,9,19,1,43,0,38,2,2,1,0,0,2,3,1,15,0,0,11,0,0,0,4,1,0,1,33,0,0,0,0,41,66,33,15,9,1,2,4,23,28,0,0,0,31,37,8,23,18,0,12,2,0,72,4,7,7,0,0,82,92,35,40,83,72,0,1,3,0,0,0,0,0,0,1,9,0,6,14,0,113,0,110,0,1,2,0,0,6,13,30,22,71,0,0,8,0,6,5,0,2,2,0,0,11,6,3,0,1,0,0,0,0,6,8,11,8,7,4,0,0,0,2,0,9,0,14,6,0,39,0,12,17,20,18,0,9,14,0,0,0,6,0,0,0,17,20,4,20,9,33,0,7,9,0,0,0,0,0,30,0,30,0,16,0,14,21,0,7,0,1,1,10,0,6,3,3,2,11,35,11,11,18,26,5,4,4,6,0,0,1,9,0,2,53,48,0,1,13,13,10,0,21,0,5,15,4,5,8,0,0,12,0,0,0,0,8,2,0,23,21,45,0,0,51,0,12,0,2,0,38,20,0,1,23,8,5,0,5,1,0,18,18,4,6,10,3,2,8,0,2,9,93,84,38,8,1,6,27,53,48,76,42,35,50,7,62,44,91,18,39,36,5,38,27,89,21,7,0,73,0,30,48,48,0,0,42,0,0,0,0,7,0,0,12,0,17,0,0,18,0,0,33,0,1,0,0,0,1,2,0,1,0,10,1,0,2,0,0,3,0,5,0,7,0,3,3,3,9,0,0,3,0,0,14,15,6,12,0,0,3,1,1,0,0,7,1,6,1,0,2,0,6,6,1,0,0,9,0,4,0,0,3,1,0,2,0,0,0,3,0,0,2,0,6,2,1,0,1,0,14,0,0,0,0,3,0,2,1,0,0,2,0,0,48,9,25,10,0,0,0,0,1,0,4,0,0,11,0,0,0,0,4,0,3,1,0,0,1,52,15,0,0,2,5,3,5,4,6,0,0,0,0,0,5,3,13,3,8,4,2,1,2,0,5,7,25,8,10,0,7,8,2,6,4,0,19,0,22,11,2,1,6,1,2,0,3,0,3,0,3,2,0,0,22,0,1,2,2,5,0,1,0,3,0,1,0,0,0,3,0,2,7,0,21,8,10,0,11,1,2,0,2,0,2,1,6,1,51,0,0,1
2022-10-01,0,0,0,0,0,89,44,40,0,0,22,1,0,1,0,36,0,16,1,2,11,1,3,3,6,0,1,0,0,0,0,1,9,0,4,5,7,25,0,2,16,2,29,1,37,1,24,1,5,1,0,1,2,11,2,22,1,1,10,0,0,0,1,0,1,1,33,0,0,0,0,35,61,35,16,6,1,2,3,24,33,0,0,0,35,41,11,17,20,0,9,5,0,73,7,11,9,0,0,89,93,35,36,72,67,0,1,3,0,0,0,2,0,0,0,4,1,7,9,0,112,0,95,0,2,1,0,0,14,23,37,33,46,0,0,6,0,3,1,0,3,0,0,0,9,5,3,0,0,2,1,0,0,13,10,12,19,12,7,0,0,0,2,0,12,0,14,7,0,40,0,10,17,15,31,0,7,16,0,0,0,6,1,0,0,8,18,8,34,19,33,0,9,9,0,0,0,0,0,34,0,40,0,7,2,32,17,0,8,0,2,2,11,0,6,2,3,0,14,37,11,13,23,20,4,7,8,10,0,1,2,12,0,1,54,43,0,1,18,18,24,0,22,0,3,28,5,3,10,0,0,8,0,0,0,1,7,0,0,26,17,56,0,0,77,0,7,0,2,1,64,30,0,1,32,11,4,0,4,1,0,20,13,0,4,5,6,3,11,0,2,10,95,85,35,11,0,11,25,52,41,92,50,23,36,12,59,49,82,19,41,37,7,42,25,83,32,8,0,73,0,44,39,57,0,0,44,0,0,0,0,10,0,0,17,0,18,0,0,14,0,0,41,0,1,3,0,0,0,1,0,0,2,7,0,0,3,0,1,3,0,5,0,9,4,1,0,5,10,0,0,0,1,0,9,10,4,5,0,0,7,2,0,0,0,9,1,10,0,1,3,0,3,4,1,0,0,14,0,3,0,0,1,0,0,3,0,0,0,3,0,0,1,1,2,2,0,0,2,0,13,0,2,0,0,0,0,1,0,1,1,1,0,0,46,11,29,5,0,0,0,0,2,0,2,0,0,11,0,0,0,0,1,0,4,2,0,0,0,56,24,0,0,1,3,2,4,3,6,0,0,0,0,1,6,4,12,2,13,4,1,0,1,1,7,11,16,11,12,0,6,8,2,3,6,0,19,0,37,10,1,1,6,0,3,0,2,1,2,0,4,1,0,0,19,0,6,1,10,7,0,3,0,7,1,2,0,0,0,2,1,2,5,0,18,8,5,0,9,0,2,0,1,0,3,4,4,0,54,0,1,0
2022-11-01,0,0,0,0,0,68,38,53,0,0,22,2,0,2,0,44,1,9,0,1,10,1,1,3,10,0,2,0,0,0,0,0,9,0,2,6,12,30,0,3,17,6,21,1,33,1,30,2,4,0,0,0,2,4,2,11,1,0,8,0,2,1,3,0,0,0,39,0,0,0,0,27,56,33,12,2,1,3,3,28,31,0,0,0,18,38,6,22,13,0,10,3,0,77,4,11,9,0,0,81,92,34,32,77,60,0,2,1,0,0,0,1,0,0,3,5,0,4,19,0,127,0,109,1,1,0,0,0,8,16,31,20,44,0,0,5,0,4,1,1,5,0,0,0,12,3,2,0,0,2,1,0,0,15,9,8,16,10,4,0,0,0,2,0,15,0,21,5,0,39,0,8,14,23,28,0,13,17,0,0,0,3,0,0,0,9,14,7,31,11,25,0,5,3,0,0,0,0,0,40,0,38,0,8,0,16,22,0,6,0,2,1,2,0,6,3,3,0,12,29,10,6,20,25,6,6,7,11,0,0,0,5,0,0,50,45,0,1,14,14,15,0,22,1,4,17,6,3,13,0,0,8,1,0,0,0,10,2,0,21,9,44,5,0,63,0,7,0,1,1,59,29,0,4,31,15,4,0,2,2,0,16,11,0,3,8,3,3,15,0,4,7,99,80,31,5,0,3,29,40,43,71,47,27,43,11,58,40,89,17,41,37,5,31,29,74,27,11,0,63,0,36,37,43,0,0,32,0,0,0,0,8,0,0,14,0,13,0,0,5,0,0,38,0,2,2,0,0,1,6,0,1,0,10,1,0,1,0,0,2,0,3,0,11,1,0,1,5,11,0,0,0,0,0,16,13,2,9,0,0,4,1,2,0,1,10,0,14,1,1,5,0,6,8,1,0,0,13,0,2,0,1,1,0,0,2,0,0,0,3,0,0,0,1,3,3,1,1,0,0,6,0,1,0,0,0,2,3,0,0,0,2,1,0,53,6,31,4,0,0,0,0,3,0,5,0,0,10,0,0,1,0,1,0,3,0,0,0,0,47,14,0,0,5,6,2,3,1,7,0,0,0,0,1,5,3,13,3,13,7,0,2,0,1,10,2,27,13,7,0,4,14,2,5,6,0,20,0,28,13,0,1,7,2,1,0,6,0,5,0,2,0,1,0,9,0,1,4,8,6,0,0,0,2,1,0,0,0,0,2,0,2,10,0,16,8,5,0,10,2,1,1,2,0,2,2,4,1,64,0,0,0
2022-12-01,0,0,0,0,0,84,54,47,0,0,29,2,0,0,1,34,0,24,0,2,15,1,1,3,6,0,1,0,0,0,0,0,10,0,5,8,12,35,0,1,29,5,27,1,29,2,31,1,2,0,0,1,1,7,0,22,1,0,11,0,1,1,5,0,1,0,35,0,0,0,0,33,68,28,12,7,0,4,6,34,30,0,0,0,42,59,6,26,17,0,11,4,1,95,7,11,5,0,0,93,101,30,46,69,85,0,3,0,0,0,1,2,0,0,0,6,0,12,15,0,113,0,126,1,2,1,0,0,12,13,23,33,54,0,0,9,0,2,2,3,2,1,0,0,9,3,4,0,0,0,1,0,0,7,5,4,16,14,8,0,0,2,22,0,13,0,18,4,0,38,0,12,20,25,25,0,9,25,0,0,0,5,0,0,0,19,14,10,28,9,42,0,7,12,0,0,0,0,0,31,0,37,0,10,1,22,23,0,7,0,3,0,6,0,5,0,3,2,9,51,4,16,22,26,10,5,14,8,0,1,1,4,0,0,50,63,0,0,15,18,10,0,19,1,2,26,4,2,11,0,0,14,2,0,0,0,14,1,0,22,17,64,6,0,73,0,11,0,3,2,66,31,0,0,39,15,4,0,3,6,0,18,12,1,5,5,3,2,9,0,4,13,110,100,39,11,0,7,24,58,49,83,50,33,56,13,62,42,89,14,44,38,12,38,24,74,30,6,0,64,0,40,40,51,0,0,45,0,0,0,0,7,0,0,23,0,17,0,0,11,0,0,36,0,0,4,0,0,0,3,0,0,0,13,4,1,1,0,0,4,0,11,0,11,3,9,0,3,19,0,0,0,1,0,17,7,3,8,0,1,5,2,1,0,3,15,1,16,1,0,2,0,12,8,2,1,0,11,0,1,0,0,1,0,0,2,0,0,1,3,0,0,0,0,5,1,2,0,1,0,19,0,4,0,0,1,1,1,1,0,1,2,0,0,46,18,30,10,0,0,0,0,2,0,7,0,0,8,0,0,0,0,6,0,2,1,1,0,0,56,19,0,0,2,4,4,7,3,4,0,3,0,0,1,7,2,21,6,15,3,0,1,1,0,4,12,20,13,4,0,6,9,1,6,3,1,13,0,27,11,1,1,7,0,6,0,3,1,3,0,2,4,0,0,14,0,1,7,3,9,1,2,0,5,0,0,0,0,2,1,0,4,15,0,20,6,10,0,10,0,1,3,1,0,1,2,2,1,48,1,0,0
2023-01-01,0,0,0,0,0,96,69,86,0,0,42,3,0,1,0,40,3,25,0,0,14,3,1,5,8,0,0,0,0,0,1,0,10,0,10,3,16,24,0,0,31,12,35,0,53,1,38,2,4,1,0,1,2,4,4,22,0,2,13,0,0,1,5,0,1,1,44,0,0,0,0,40,82,41,16,4,1,2,9,38,51,0,0,0,49,58,12,37,18,0,18,3,0,102,8,15,5,0,0,92,107,39,56,90,83,0,3,1,0,0,0,0,0,0,2,5,0,16,18,0,136,0,136,3,2,1,2,0,11,22,33,33,50,0,0,16,0,9,4,1,6,1,0,0,12,3,2,0,0,3,1,0,0,9,6,8,17,15,5,0,0,0,3,0,8,0,20,8,0,50,0,17,21,21,34,1,9,22,0,0,0,3,0,0,0,11,16,8,21,9,44,0,7,9,0,0,0,0,0,46,0,45,0,23,1,25,17,0,6,0,4,3,6,0,3,0,1,1,20,43,12,6,24,29,11,5,8,12,0,0,2,7,1,2,66,83,0,0,19,23,23,0,22,0,4,21,3,9,13,0,0,17,0,0,0,0,8,6,0,35,18,67,0,0,75,0,7,0,4,4,80,41,0,4,36,4,4,0,3,0,0,18,13,1,5,9,2,5,16,0,4,11,126,132,47,8,2,10,46,63,67,105,53,36,54,10,66,66,102,31,50,45,9,51,35,99,40,10,0,87,0,39,42,68,0,0,64,0,0,0,0,10,0,0,13,0,14,2,0,11,0,0,43,0,3,2,0,0,1,3,0,2,0,13,2,0,1,0,1,1,1,5,0,11,0,0,4,6,14,0,0,1,0,1,12,9,8,5,0,1,2,2,0,0,1,18,5,16,1,1,1,0,11,10,5,1,0,12,0,2,0,0,1,2,0,5,0,0,1,5,0,1,1,3,5,2,0,0,1,0,16,1,3,0,0,1,3,2,1,0,0,3,0,0,63,23,33,16,0,0,0,0,1,1,9,0,0,11,0,0,0,0,5,0,4,3,0,0,0,59,34,0,0,2,7,4,7,4,7,0,0,0,0,2,10,7,19,0,21,7,1,1,2,1,5,4,18,23,15,0,3,9,2,2,6,3,28,0,35,19,0,1,6,3,3,0,3,1,6,0,6,1,1,3,20,0,0,7,9,8,2,3,0,3,1,0,0,0,0,4,2,1,21,0,26,15,9,0,9,1,2,5,1,0,0,4,1,2,61,0,0,0
2023-02-01,0,0,0,0,0,78,53,60,0,1,35,1,0,1,0,41,0,25,1,0,15,0,0,3,5,0,3,0,0,0,0,0,11,1,3,7,10,22,0,0,18,10,30,0,39,6,22,3,4,0,0,0,3,4,3,16,1,0,6,0,0,4,4,1,0,1,39,0,0,0,0,35,64,39,17,4,4,4,6,40,41,0,0,0,37,57,9,29,22,0,13,2,0,93,6,15,12,0,0,88,98,36,41,85,80,0,1,2,0,0,1,3,0,0,2,6,0,12,22,0,118,0,118,3,0,1,0,0,5,17,41,49,59,0,0,7,0,2,3,0,9,0,0,0,5,6,4,0,0,2,0,0,0,6,4,5,14,7,5,0,0,1,3,0,12,0,15,7,0,46,0,16,13,22,23,0,13,30,0,0,0,5,0,0,0,15,16,8,29,7,32,0,9,7,0,0,0,0,0,49,0,45,0,16,1,27,23,0,11,0,0,5,7,0,1,4,1,0,17,42,10,10,21,28,4,10,8,8,0,6,3,4,0,3,62,56,0,0,12,19,28,0,19,1,3,25,3,8,10,0,0,19,5,0,0,0,11,1,0,33,15,52,1,0,56,0,7,0,3,2,65,35,0,2,33,10,3,0,2,0,0,19,12,4,3,10,4,3,13,0,5,12,126,94,41,12,3,7,16,74,45,88,61,34,54,9,59,57,101,22,56,26,7,38,34,75,39,10,0,62,0,30,33,58,0,0,41,0,0,0,0,10,0,0,12,0,11,0,0,13,0,0,28,0,2,0,0,0,1,2,0,0,0,6,1,1,0,0,1,1,0,2,0,5,1,2,4,5,10,0,0,0,0,0,13,13,8,7,0,0,1,1,1,0,1,14,1,9,1,2,2,0,6,9,3,1,0,18,0,0,0,0,0,2,0,1,0,0,0,2,0,2,1,0,6,2,0,0,0,0,12,0,0,0,0,0,0,5,1,0,0,2,0,0,46,20,28,10,0,0,0,0,2,0,5,0,0,15,0,0,0,0,6,0,3,1,1,0,0,56,19,0,0,4,4,3,2,3,2,0,0,0,3,3,7,3,17,2,12,4,0,0,1,0,3,10,21,19,14,0,2,11,0,0,2,1,21,0,25,13,0,1,4,1,2,0,2,0,3,0,2,3,1,0,7,0,1,3,7,12,1,0,0,3,0,0,0,0,0,2,0,0,12,0,19,11,5,0,12,2,1,2,2,0,2,1,1,2,57,0,0,0
